# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 1
# active_virtual = 0
# process  = nu_e nu_e -> nu_e nu_e
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
3.5362955013546e-11	2.10863113247576e-23	1.57013171246727e-18	2.10863113247609e-23	0.999999999999843
3.67760910160057e-11	2.28052400655763e-23	1.57013171246727e-18	2.2805240065569e-23	1.00000000000032
3.82456972246651e-11	2.46642936471189e-23	1.57013171246727e-18	2.46642936471076e-23	1.00000000000046
3.97740302405752e-11	2.66748948645754e-23	1.57013171246727e-18	2.66748948645883e-23	0.999999999999515
4.13634368406273e-11	2.8849397684667e-23	1.57013171246727e-18	2.88493976846682e-23	0.999999999999959
4.30163575810623e-11	3.12011631533374e-23	1.57013171246727e-18	3.12011631533372e-23	1.00000000000001
4.47353305449787e-11	3.37446414917299e-23	1.57013171246727e-18	3.37446414917195e-23	1.00000000000031
4.65229952395956e-11	3.64954608842307e-23	1.57013171246727e-18	3.64954608842165e-23	1.00000000000039
4.8382096649253e-11	3.94705235045376e-23	1.57013171246727e-18	3.94705235045455e-23	0.9999999999998
5.03154894503736e-11	4.26881093696735e-23	1.57013171246727e-18	4.26881093696955e-23	0.999999999999486
5.23261423948593e-11	4.61679886599043e-23	1.57013171246727e-18	4.61679886599231e-23	0.999999999999593
5.44171428686513e-11	4.99315431949463e-23	1.57013171246727e-18	4.99315431949287e-23	1.00000000000035
5.65917016324544e-11	5.40018978125891e-23	1.57013171246727e-18	5.40018978126127e-23	0.999999999999564
5.88531577519061e-11	5.8404062457648e-23	1.57013171246727e-18	5.84040624576579e-23	0.999999999999831
6.12049837247581e-11	6.31650858529566e-23	1.57013171246727e-18	6.31650858529889e-23	0.999999999999489
6.36507908129464e-11	6.83142216983173e-23	1.57013171246727e-18	6.83142216983282e-23	0.999999999999841
6.61943345877342e-11	7.38831084170298e-23	1.57013171246727e-18	7.38831084170451e-23	0.999999999999792
6.88395206964447e-11	7.99059635557249e-23	1.57013171246727e-18	7.99059635557325e-23	0.999999999999905
7.15904108596381e-11	8.64197940309756e-23	1.57013171246727e-18	8.6419794030986e-23	0.999999999999879
7.44512291079401e-11	9.34646235151961e-23	1.57013171246727e-18	9.34646235152277e-23	0.999999999999662
7.74263682681009e-11	1.01083738358715e-22	1.57013171246727e-18	1.01083738358727e-22	0.99999999999988
8.05203967082423e-11	1.09323953558859e-22	1.57013171246727e-18	1.09323953558865e-22	0.999999999999949
8.37380653526519e-11	1.18235900410832e-22	1.57013171246727e-18	1.1823590041087e-22	0.999999999999678
8.70843149768936e-11	1.27874337607437e-22	1.57013171246727e-18	1.27874337607465e-22	0.999999999999782
9.05642837944385e-11	1.38298487698968e-22	1.57013171246727e-18	1.38298487698959e-22	1.00000000000007
9.41833153464645e-11	1.49572400981091e-22	1.57013171246727e-18	1.49572400981121e-22	0.999999999999797
9.79469667069382e-11	1.61765349046697e-22	1.57013171246727e-18	1.61765349046732e-22	0.999999999999784
1.01861017015581e-10	1.74952250418985e-22	1.57013171246727e-18	1.74952250418939e-22	1.00000000000026
1.0593147635182e-10	1.89214130881737e-22	1.57013171246727e-18	1.89214130881694e-22	1.00000000000023
1.10164594963347e-10	2.04638621335643e-22	1.57013171246727e-18	2.04638621335728e-22	0.999999999999586
1.14566872863468e-10	2.21320496239038e-22	1.57013171246727e-18	2.21320496239105e-22	0.999999999999697
1.19145069811958e-10	2.39362255940768e-22	1.57013171246727e-18	2.39362255940745e-22	1.0000000000001
1.23906215694771e-10	2.58874756485094e-22	1.57013171246727e-18	2.58874756485022e-22	1.00000000000028
1.2885762131853e-10	2.79977890757077e-22	1.57013171246727e-18	2.7997789075722e-22	0.999999999999491
1.34006889636372e-10	3.02801325155201e-22	1.57013171246727e-18	3.02801325155074e-22	1.00000000000042
1.3936192742239e-10	3.27485296312957e-22	1.57013171246727e-18	3.27485296312828e-22	1.00000000000039
1.44930957412596e-10	3.54181472773341e-22	1.57013171246727e-18	3.54181472773201e-22	1.0000000000004
1.50722530931049e-10	3.83053886901597e-22	1.57013171246727e-18	3.8305388690173e-22	0.999999999999654
1.56745541020532e-10	4.14279942769442e-22	1.57013171246727e-18	4.14279942769569e-22	0.999999999999693
1.63009236097945e-10	4.48051506197544e-22	1.57013171246727e-18	4.48051506197579e-22	0.999999999999921
1.69523234155381e-10	4.84576083659272e-22	1.57013171246727e-18	4.84576083659403e-22	0.999999999999729
1.76297537528688e-10	5.24078097287126e-22	1.57013171246727e-18	5.24078097287185e-22	0.999999999999888
1.83342548256195e-10	5.66800263814117e-22	1.57013171246727e-18	5.66800263814107e-22	1.00000000000002
1.9066908405119e-10	6.13005085926715e-22	1.57013171246727e-18	6.13005085926526e-22	1.00000000000031
1.9828839491267e-10	6.62976465189012e-22	1.57013171246727e-18	6.62976465189209e-22	0.999999999999703
2.06212180399876e-10	7.17021446454112e-22	1.57013171246727e-18	7.17021446454133e-22	0.99999999999997
2.14452607597126e-10	7.75472104470967e-22	1.57013171246727e-18	7.75472104471237e-22	0.999999999999651
2.23022329796551e-10	8.38687584293369e-22	1.57013171246727e-18	8.38687584293223e-22	1.00000000000017
2.31934505927398e-10	9.07056308011581e-22	1.57013171246727e-18	9.07056308011517e-22	1.00000000000007
2.41202820761754e-10	9.80998361382224e-22	1.57013171246727e-18	9.80998361382482e-22	0.999999999999738
2.50841505927705e-10	1.06096807500825e-21	1.57013171246727e-18	1.0609680750083e-21	0.999999999999957
2.60865361762204e-10	1.14745681593229e-21	1.57013171246727e-18	1.14745681593237e-21	0.999999999999924
2.71289780037193e-10	1.24099600680214e-21	1.57013171246727e-18	1.24099600680196e-21	1.00000000000015
2.82130767593891e-10	1.34216039114956e-21	1.57013171246727e-18	1.34216039114902e-21	1.0000000000004
2.9340497092152e-10	1.45157156485188e-21	1.57013171246727e-18	1.45157156485255e-21	0.999999999999538
3.05129701718225e-10	1.56990179548076e-21	1.57013171246727e-18	1.56990179548112e-21	0.999999999999768
3.17322963473433e-10	1.69787815298269e-21	1.57013171246727e-18	1.69787815298325e-21	0.999999999999673
3.30003479112461e-10	1.83628697710605e-21	1.57013171246727e-18	1.83628697710631e-21	0.999999999999854
3.43190719745834e-10	1.98597870899335e-21	1.57013171246727e-18	1.98597870899368e-21	0.999999999999837
3.56904934567449e-10	2.14787311664681e-21	1.57013171246727e-18	2.14787311664731e-21	0.99999999999977
3.71167181947499e-10	2.32296494636315e-21	1.57013171246727e-18	2.32296494636333e-21	0.999999999999924
3.85999361767896e-10	2.51233003486452e-21	1.57013171246727e-18	2.51233003486531e-21	0.999999999999686
4.01424249049847e-10	2.71713191968983e-21	1.57013171246727e-18	2.71713191969066e-21	0.999999999999692
4.17465528925225e-10	2.93862898844775e-21	1.57013171246727e-18	2.93862898844725e-21	1.00000000000017
4.34147833005416e-10	3.17818221086737e-21	1.57013171246727e-18	3.178182210868e-21	0.9999999999998
4.51496777203513e-10	3.43726350117342e-21	1.57013171246727e-18	3.43726350117272e-21	1.0000000000002
4.69539001067904e-10	3.7174647621182e-21	1.57013171246727e-18	3.71746476211864e-21	0.999999999999881
4.88302208687681e-10	4.02050766631058e-21	1.57013171246727e-18	4.02050766631039e-21	1.00000000000005
5.07815211232656e-10	4.34825423487027e-21	1.57013171246727e-18	4.34825423486953e-21	1.00000000000017
5.28107971193317e-10	4.70271827846223e-21	1.57013171246727e-18	4.70271827846358e-21	0.999999999999713
5.49211648388657e-10	5.08607777099152e-21	1.57013171246727e-18	5.08607777099284e-21	0.99999999999974
5.71158647812515e-10	5.50068823196622e-21	1.57013171246727e-18	5.5006882319642e-21	1.00000000000037
5.93982669391902e-10	5.94909719978101e-21	1.57013171246727e-18	5.94909719977855e-21	1.00000000000041
6.17718759733709e-10	6.43405988486459e-21	1.57013171246727e-18	6.43405988486193e-21	1.00000000000041
6.42403365939273e-10	6.95855609882284e-21	1.57013171246727e-18	6.95855609881958e-21	1.00000000000047
6.68074391569408e-10	7.5258085636322e-21	1.57013171246727e-18	7.52580856363264e-21	0.999999999999941
6.94771254845863e-10	8.13930271339714e-21	1.57013171246727e-18	8.13930271339686e-21	1.00000000000004
7.22534949178554e-10	8.80280811027133e-21	1.57013171246727e-18	8.80280811027326e-21	0.99999999999978
7.51408106111521e-10	9.5204016062352e-21	1.57013171246727e-18	9.52040160623947e-21	0.999999999999551
7.81435060784271e-10	1.02964923929591e-20	1.57013171246727e-18	1.02964923929568e-20	1.00000000000022
8.12661920009003e-10	1.11358490936743e-20	1.57013171246727e-18	1.11358490936701e-20	1.00000000000038
8.45136633068271e-10	1.20436290636085e-20	1.57013171246727e-18	1.20436290636042e-20	1.00000000000036
8.78909065341786e-10	1.30254100788903e-20	1.57013171246727e-18	1.30254100788902e-20	1.00000000000001
9.14031074875403e-10	1.40872246087332e-20	1.57013171246727e-18	1.40872246087328e-20	1.00000000000003
9.5055659200989e-10	1.52355968813973e-20	1.57013171246727e-18	1.52355968813993e-20	0.999999999999869
9.88541702191717e-10	1.64775829717809e-20	1.57013171246727e-18	1.64775829717806e-20	1.00000000000002
1.02804473209306e-09	1.78208141568418e-20	1.57013171246727e-18	1.78208141568378e-20	1.00000000000023
1.06912633917321e-09	1.92735438053234e-20	1.57013171246727e-18	1.92735438053286e-20	0.999999999999733
1.111849604819e-09	2.08446980899192e-20	1.57013171246727e-18	2.08446980899236e-20	0.999999999999787
1.15628013120709e-09	2.25439308333011e-20	1.57013171246727e-18	2.25439308333083e-20	0.999999999999683
1.20248614203711e-09	2.43816828252605e-20	1.57013171246727e-18	2.4381682825268e-20	0.999999999999691
1.25053858729008e-09	2.63692459752201e-20	1.57013171246727e-18	2.63692459752252e-20	0.999999999999804
1.30051125217308e-09	2.85188326943965e-20	1.57013171246727e-18	2.85188326944076e-20	0.999999999999611
1.35248087041753e-09	3.08436509339452e-20	1.57013171246727e-18	3.08436509339615e-20	0.999999999999474
1.40652724210488e-09	3.33579853400744e-20	1.57013171246727e-18	3.33579853400736e-20	1.00000000000002
1.46273335620075e-09	3.60772850247604e-20	1.57013171246727e-18	3.60772850247545e-20	1.00000000000016
1.52118551798571e-09	3.90182584915724e-20	1.57013171246727e-18	3.90182584915815e-20	0.999999999999767
1.58197348157819e-09	4.21989762996747e-20	1.57013171246727e-18	4.21989762996649e-20	1.00000000000023
1.64519058775323e-09	4.56389820966297e-20	1.57013171246727e-18	4.56389820966483e-20	0.999999999999594
1.71093390726857e-09	4.93594127029865e-20	1.57013171246727e-18	4.9359412702974e-20	1.00000000000025
1.77930438991811e-09	5.33831279852827e-20	1.57013171246727e-18	5.33831279852632e-20	1.00000000000036
1.85040701954181e-09	5.77348513167851e-20	1.57013171246727e-18	5.77348513168045e-20	0.999999999999664
1.92435097522982e-09	6.24413214882328e-20	1.57013171246727e-18	6.24413214881995e-20	1.00000000000053
2.0012497989685e-09	6.75314570015388e-20	1.57013171246727e-18	6.75314570015677e-20	0.999999999999572
2.08122156998578e-09	7.30365337577771e-20	1.57013171246727e-18	7.30365337578009e-20	0.999999999999674
2.16438908606344e-09	7.89903772286415e-20	1.57013171246727e-18	7.8990377228653e-20	0.999999999999854
2.25088005209485e-09	8.54295702944655e-20	1.57013171246727e-18	8.54295702944484e-20	1.0000000000002
2.34082727617765e-09	9.23936780244694e-20	1.57013171246727e-18	9.23936780244511e-20	1.0000000000002
2.43436887354244e-09	9.99254907810496e-20	1.57013171246727e-18	9.9925490781038e-20	1.00000000000012
2.53164847863066e-09	1.0807128714143e-19	1.57013171246727e-18	1.08071287141409e-19	1.0000000000002
2.63281546564729e-09	1.16881118252336e-19	1.57013171246727e-18	1.16881118252332e-19	1.00000000000004
2.73802517792709e-09	1.26409115365076e-19	1.57013171246727e-18	1.26409115365122e-19	0.999999999999639
