# NeutrinoAntineutrinoResonanceTop cumulative differential rate
# photon field: Cosmic Neutrino Background, T_CnuB = 1.94535456 K
# Produced with crpropa-data version: 5f2ff62c81024ccf5e2ff2c72275b077885ea3ba
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
26.03	5.60518e-11	9.47609e-11	1.15755e-10	1.24511e-10	1.27063e-10	1.27524e-10	1.27568e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10	1.27570e-10
26.09	5.57765e-11	9.72379e-11	1.22155e-10	1.34102e-10	1.38303e-10	1.39276e-10	1.39406e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10	1.39414e-10
26.15	5.39264e-11	9.66375e-11	1.24676e-10	1.39841e-10	1.46118e-10	1.47924e-10	1.48244e-10	1.48274e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10	1.48275e-10
26.21	5.08570e-11	9.34030e-11	1.23539e-10	1.41622e-10	1.50241e-10	1.53240e-10	1.53923e-10	1.54012e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10	1.54018e-10
26.27	4.69408e-11	8.81140e-11	1.19250e-10	1.39682e-10	1.50683e-10	1.55196e-10	1.56477e-10	1.56699e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10	1.56720e-10
26.33	4.25242e-11	8.13859e-11	1.12481e-10	1.34518e-10	1.47698e-10	1.53935e-10	1.56080e-10	1.56560e-10	1.56621e-10	1.56624e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10	1.56625e-10
26.39	3.79011e-11	7.37964e-11	1.03955e-10	1.26792e-10	1.41744e-10	1.49749e-10	1.53000e-10	1.53910e-10	1.54064e-10	1.54078e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10	1.54079e-10
26.45	3.33032e-11	6.58420e-11	9.43620e-11	1.17227e-10	1.33412e-10	1.43048e-10	1.47570e-10	1.49106e-10	1.49444e-10	1.49485e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10	1.49488e-10
26.51	2.89000e-11	5.79177e-11	8.43043e-11	1.06530e-10	1.23353e-10	1.34330e-10	1.40167e-10	1.42512e-10	1.43158e-10	1.43266e-10	1.43275e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10	1.43276e-10
26.57	2.48048e-11	5.03151e-11	7.42687e-11	9.53275e-11	1.12215e-10	1.24139e-10	1.31200e-10	1.34483e-10	1.35584e-10	1.35821e-10	1.35850e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10	1.35852e-10
26.64	2.10841e-11	4.32314e-11	6.46198e-11	8.41358e-11	1.00588e-10	1.13020e-10	1.21097e-10	1.25359e-10	1.27053e-10	1.27512e-10	1.27586e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10	1.27593e-10
26.70	1.77678e-11	3.67842e-11	5.56081e-11	7.33503e-11	8.89691e-11	1.01482e-10	1.10287e-10	1.15468e-10	1.17854e-10	1.18643e-10	1.18810e-10	1.18830e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10	1.18831e-10
26.76	1.48586e-11	3.10283e-11	4.73864e-11	6.32486e-11	7.77475e-11	8.99656e-11	9.91738e-11	1.05126e-10	1.08241e-10	1.09464e-10	1.09791e-10	1.09843e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10	1.09847e-10
26.82	1.23409e-11	2.59715e-11	4.00292e-11	5.40049e-11	6.72053e-11	7.88270e-11	8.81199e-11	9.46317e-11	9.84376e-11	1.00173e-10	1.00739e-10	1.00856e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10	1.00870e-10
26.88	1.01871e-11	2.15892e-11	3.35514e-11	4.57082e-11	5.75249e-11	6.83317e-11	7.74264e-11	8.42580e-11	8.86487e-11	9.09274e-11	9.18112e-11	9.20429e-11	9.20790e-11	9.20819e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11	9.20820e-11
26.94	8.36292e-12	1.78354e-11	2.79260e-11	3.83821e-11	4.88051e-11	5.86585e-11	6.73264e-11	7.42394e-11	7.90609e-11	8.18585e-11	8.31209e-11	8.35262e-11	8.36088e-11	8.36181e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11	8.36185e-11
27.00	6.83129e-12	1.46523e-11	2.30982e-11	3.20025e-11	4.10779e-11	4.99097e-11	5.79837e-11	6.47649e-11	6.98392e-11	7.30806e-11	7.47477e-11	7.53863e-11	7.55509e-11	7.55760e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11	7.55779e-11
