# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 9
# active_virtual = 0
# process  = nu_1 nu_1~ -> nu_2 nu_2~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
1.56745541020532e-10	6.90931402083949e-23	1.57013171246727e-18	6.89949968487397e-23	1.00142247067379
1.63009236097945e-10	7.47255233534464e-23	1.57013171246727e-18	7.46193794744479e-23	1.00142247067379
1.69523234155381e-10	8.081705106476e-23	1.57013171246727e-18	8.07022544744616e-23	1.00142247067379
1.76297537528688e-10	8.7405152211661e-23	1.57013171246727e-18	8.7280997552264e-23	1.00142247067379
1.83342548256195e-10	9.45303068163409e-23	1.57013171246727e-18	9.43960312301938e-23	1.00142247067379
1.9066908405119e-10	1.02236294779879e-22	1.57013171246727e-18	1.02091073222164e-22	1.0014224706738
1.9828839491267e-10	1.10570464884087e-22	1.57013171246727e-18	1.10413405053405e-22	1.00142247067379
2.06212180399876e-10	1.19584025722042e-22	1.57013171246727e-18	1.19414162577739e-22	1.0014224706738
2.14452607597126e-10	1.29332360344881e-22	1.57013171246727e-18	1.29148650177444e-22	1.00142247067379
2.23022329796551e-10	1.39875366558221e-22	1.57013171246727e-18	1.39676680576288e-22	1.0014224706738
2.31934505927398e-10	1.51277824959072e-22	1.57013171246727e-18	1.51062942353677e-22	1.00142247067379
2.41202820761754e-10	1.63609796974668e-22	1.57013171246727e-18	1.6337739741808e-22	1.0014224706738
2.50841505927705e-10	1.76947055348886e-22	1.57013171246727e-18	1.7669571088197e-22	1.0014224706738
2.60865361762204e-10	1.91371549721373e-22	1.57013171246727e-18	1.91099715979622e-22	1.00142247067379
2.71289780037193e-10	2.06971910160079e-22	1.57013171246727e-18	2.06677916884392e-22	1.00142247067379
2.82130767593891e-10	2.23843991741095e-22	1.57013171246727e-18	2.23526032515016e-22	1.00142247067378
2.9340497092152e-10	2.42091463521958e-22	1.57013171246727e-18	2.417475846723e-22	1.0014224706738
3.05129701718225e-10	2.6182644552725e-22	1.57013171246727e-18	2.61454534119935e-22	1.00142247067379
3.17322963473433e-10	2.83170197660509e-22	1.57013171246727e-18	2.82767968517804e-22	1.00142247067379
3.30003479112461e-10	3.06253864775267e-22	1.57013171246727e-18	3.05818846434721e-22	1.00142247067379
3.43190719745834e-10	3.3121928248337e-22	1.57013171246727e-18	3.30748802012116e-22	1.00142247067379
3.56904934567449e-10	3.58219848651713e-22	1.57013171246727e-18	3.57711015222867e-22	1.00142247067379
3.71167181947499e-10	3.87421465942276e-22	1.57013171246727e-18	3.86871153072495e-22	1.00142247067379
3.85999361767896e-10	4.19003561186796e-22	1.57013171246727e-18	4.18408387525872e-22	1.00142247067379
4.01424249049847e-10	4.5316018785953e-22	1.57013171246727e-18	4.52516496413975e-22	1.00142247067379
4.17465528925225e-10	4.90101218422188e-22	1.57013171246727e-18	4.89405054085148e-22	1.00142247067379
4.34147833005416e-10	5.30053633867258e-22	1.57013171246727e-18	5.293007191167e-22	1.00142247067379
4.51496777203513e-10	5.73262918383242e-22	1.57013171246727e-18	5.72448626999085e-22	1.00142247067379
4.69539001067904e-10	6.19994567711182e-22	1.57013171246727e-18	6.19113896349888e-22	1.00142247067379
4.88302208687681e-10	6.70535720460459e-22	1.57013171246727e-18	6.69583257912421e-22	1.00142247067379
5.07815211232656e-10	7.25196922407361e-22	1.57013171246727e-18	7.24166816348174e-22	1.00142247067379
5.28107971193317e-10	7.8431403461692e-22	1.57013171246727e-18	7.83199955648296e-22	1.00142247067379
5.49211648388657e-10	8.48250297112437e-22	1.57013171246727e-18	8.47045399871752e-22	1.00142247067379
5.71158647812515e-10	9.17398560772634e-22	1.57013171246727e-18	9.1609544187218e-22	1.00142247067379
5.93982669391902e-10	9.92183701170153e-22	1.57013171246727e-18	9.90774353707662e-22	1.00142247067379
6.17718759733709e-10	1.07306522918307e-21	1.57013171246727e-18	1.07154099354399e-21	1.00142247067379
6.42403365939273e-10	1.16054011442005e-21	1.57013171246727e-18	1.15889162506928e-21	1.00142247067379
6.68074391569408e-10	1.25514583880744e-21	1.57013171246727e-18	1.25336296674364e-21	1.00142247067379
6.94771254845863e-10	1.35746369910092e-21	1.57013171246727e-18	1.35553548961966e-21	1.00142247067379
7.22534949178554e-10	1.46812237861347e-21	1.57013171246727e-18	1.46603698399704e-21	1.0014224706738
7.51408106111521e-10	1.58780181010601e-21	1.57013171246727e-18	1.58554641682614e-21	1.00142247067379
7.81435060784271e-10	1.71723735357602e-21	1.57013171246727e-18	1.71479810356223e-21	1.00142247067379
8.12661920009003e-10	1.85722431461385e-21	1.57013171246727e-18	1.85458622010375e-21	1.00142247067378
