# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 2
# active_virtual = 0
# process  = nu_e nu_e~ -> nu_e nu_e~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
9.97697764235996e-09	1.11970219682114e-18	1.57013171246727e-18	1.11832101334902e-18	1.00123505098772
1.03756667874485e-08	1.21097886715094e-18	1.57013171246727e-18	1.20948509139419e-18	1.00123505098772
1.07902879151583e-08	1.30969629321931e-18	1.57013171246727e-18	1.30808074680097e-18	1.00123505098771
1.12214776820761e-08	1.41646103578009e-18	1.57013171246727e-18	1.41471379211381e-18	1.00123505098771
1.16698981861676e-08	1.53192910163275e-18	1.57013171246727e-18	1.53003942492975e-18	1.00123505098771
1.21362379834384e-08	1.65680997439995e-18	1.57013171246727e-18	1.65476625370387e-18	1.00123505098772
1.26212131452213e-08	1.7918709738887e-18	1.57013171246727e-18	1.78966065173312e-18	1.00123505098771
1.3125568357714e-08	1.93794197082122e-18	1.57013171246727e-18	1.93555146607128e-18	1.00123505098772
1.36500780654556e-08	2.09592048590418e-18	1.57013171246727e-18	2.09333511030858e-18	1.00123505098771
1.41955476604962e-08	2.26677720456785e-18	1.57013171246727e-18	2.26398107250808e-18	1.00123505098772
1.47628147190889e-08	2.4515619412593e-18	1.57013171246727e-18	2.44853787214187e-18	1.00123505098771
1.5352750287799e-08	2.65141008993735e-18	1.57013171246727e-18	2.64813950262901e-18	1.00123505098772
1.59662602210088e-08	2.86754960040309e-18	1.57013171246727e-18	2.86401239906078e-18	1.00123505098772
1.66042865718696e-08	3.10130852333225e-18	1.57013171246727e-18	3.09748297392588e-18	1.00123505098771
1.72678090388376e-08	3.35412317036862e-18	1.57013171246727e-18	3.34998576713811e-18	1.00123505098771
1.79578464700148e-08	3.62754693941765e-18	1.57013171246727e-18	3.62307226044383e-18	1.00123505098771
1.86754584276043e-08	3.92325985936649e-18	1.57013171246727e-18	3.91842041036839e-18	1.00123505098771
1.94217468148835e-08	4.24307891287752e-18	1.57013171246727e-18	4.23784495827601e-18	1.00123505098772
2.01978575681917e-08	4.58896920068227e-18	1.57013171246727e-18	4.58330858089241e-18	1.00123505098772
2.10049824165318e-08	4.96305601597425e-18	1.57013171246727e-18	4.95693394980352e-18	1.00123505098771
2.18443607114866e-08	5.36763790309082e-18	1.57013171246727e-18	5.36101677402888e-18	1.00123505098772
2.2717281330261e-08	5.80520078072121e-18	1.57013171246727e-18	5.79803990580875e-18	1.00123505098771
2.36250846547711e-08	6.27843321642113e-18	1.57013171246727e-18	6.27068859627665e-18	1.00123505098771
2.45691646298191e-08	6.79024294628497e-18	1.57013171246727e-18	6.78186699475454e-18	1.00123505098772
2.55509709035159e-08	7.34377474128086e-18	1.57013171246727e-18	7.3347159930491e-18	1.00123505098771
2.65720110532355e-08	7.94242973002638e-18	1.57013171246727e-18	7.93263252439196e-18	1.00123505098771
2.76338529005217e-08	8.58988629673082e-18	1.57013171246727e-18	8.57929043560445e-18	1.00123505098771
2.87381269185002e-08	9.29012268271202e-18	1.57013171246727e-18	9.27866306073415e-18	1.00123505098772
2.9886528735493e-08	1.00474414303582e-17	1.57013171246727e-18	1.0035047634865e-17	1.00123505098771
3.10808217386793e-08	1.08664958197311e-17	1.57013171246727e-18	1.08530916981096e-17	1.00123505098771
3.2322839781802e-08	1.17523184602454e-17	1.57013171246727e-18	1.17378216520205e-17	1.00123505098771
3.36144900010753e-08	1.27103522131059e-17	1.57013171246727e-18	1.26946736438833e-17	1.00123505098772
3.49577557436198e-08	1.37464836345009e-17	1.57013171246727e-18	1.37295269686574e-17	1.00123505098772
3.63546996129197e-08	1.48670791450416e-17	1.57013171246727e-18	1.48487401937989e-17	1.00123505098771
3.78074666359794e-08	1.60790241476874e-17	1.57013171246727e-18	1.60591902289334e-17	1.00123505098771
3.9318287557043e-08	1.73897653345138e-17	1.57013171246727e-18	1.73683145804364e-17	1.00123505098771
4.08894822629333e-08	1.8807356442272e-17	1.57013171246727e-18	1.87841570505535e-17	1.00123505098771
4.25234633452708e-08	2.03405077378845e-17	1.57013171246727e-18	2.0315417161853e-17	1.00123505098771
4.42227398050423e-08	2.19986395379316e-17	1.57013171246727e-18	2.19715036106956e-17	1.00123505098772
4.5989920905207e-08	2.3791940090979e-17	1.57013171246727e-18	2.37625920781624e-17	1.00123505098771
4.78277201772567e-08	2.57314281783977e-17	1.57013171246727e-18	2.56996877536534e-17	1.00123505098772
4.97389595878817e-08	2.78290208183177e-17	1.57013171246727e-18	2.77946929553301e-17	1.00123505098771
5.17265738721404e-08	3.00976064887276e-17	1.57013171246727e-18	3.00604802628878e-17	1.00123505098771
5.37936150397863e-08	3.2551124319618e-17	1.57013171246727e-18	3.2510971612017e-17	1.00123505098772
5.59432570616722e-08	3.52046497407714e-17	1.57013171246727e-18	3.51612238365428e-17	1.00123505098772
5.81788007434268e-08	3.80744871114467e-17	1.57013171246727e-18	3.80275211838482e-17	1.00123505098771
6.05036787938887e-08	4.11782699011154e-17	1.57013171246727e-18	4.11274753720351e-17	1.00123505098771
6.29214610960789e-08	4.45350690368023e-17	1.57013171246727e-18	4.44801338036144e-17	1.00123505098771
6.54358601888067e-08	4.81655100827589e-17	1.57013171246727e-18	4.81060966006371e-17	1.00123505098772
6.80507369673254e-08	5.20918999724743e-17	1.57013171246727e-18	5.2027643180376e-17	1.00123505098771
7.0770106611791e-08	5.63383640717137e-17	1.57013171246727e-18	5.62688691492935e-17	1.00123505098771
7.35981447526286e-08	6.09309944147582e-17	1.57013171246727e-18	6.08558343564282e-17	1.00123505098771
7.65391938822711e-08	6.58980100246698e-17	1.57013171246727e-18	6.5816723015901e-17	1.00123505098771
7.95977700231181e-08	7.12699303026584e-17	1.57013171246727e-18	7.11820168824004e-17	1.00123505098771
8.27785696619517e-08	7.7079762551923e-17	1.57013171246727e-18	7.69846825437086e-17	1.00123505098771
8.60864769614579e-08	8.33632047881937e-17	1.57013171246727e-18	8.32603739810713e-17	1.00123505098771
8.95265712599279e-08	9.01588650831282e-17	1.57013171246727e-18	9.00476516420262e-17	1.00123505098772
9.31041348706532e-08	9.75084987882907e-17	1.57013171246727e-18	9.73882193717644e-17	1.00123505098771
9.6824661192992e-08	1.05457265097334e-16	1.57013171246727e-18	1.05327180658828e-16	1.00123505098772
1.00693863147562e-07	1.14054004522781e-16	1.57013171246727e-18	1.13913315769626e-16	1.00123505098772
1.04717681948509e-07	1.2335153899237e-16	1.57013171246727e-18	1.23199381474595e-16	1.00123505098771
1.08902296226328e-07	1.33406996408856e-16	1.57013171246727e-18	1.33242435207648e-16	1.00123505098771
1.13254131515235e-07	1.44282161667503e-16	1.57013171246727e-18	1.44104185650682e-16	1.00123505098771
1.17779870119664e-07	1.5604385628808e-16	1.57013171246727e-18	1.5585137189728e-16	1.00123505098772
1.22486461375043e-07	1.6876434899394e-16	1.57013171246727e-18	1.68556173525341e-16	1.00123505098772
1.27381132318596e-07	1.82521799761006e-16	1.57013171246727e-18	1.82296654098305e-16	1.00123505098771
1.32471398786558e-07	1.97400740065033e-16	1.57013171246727e-18	1.97157240820022e-16	1.00123505098772
1.37765076954849e-07	2.13492592277994e-16	1.57013171246727e-18	2.1322924329046e-16	1.00123505098771
1.43270295340925e-07	2.30896231405022e-16	1.57013171246727e-18	2.30611414549705e-16	1.00123505098771
1.48995507285225e-07	2.49718592613372e-16	1.57683009493295e-18	2.49410557857545e-16	1.00123505098771
1.549495039314e-07	2.700753282864e-16	1.70537123841727e-18	2.69742182936934e-16	1.00123505098772
1.61141427725237e-07	2.92091518639692e-16	1.84439088914305e-18	2.91731215713575e-16	1.00123505098772
1.67580786453009e-07	3.15902440265725e-16	1.99474324142527e-18	3.15512765912548e-16	1.00123505098771
1.74277467840821e-07	3.41654397329286e-16	2.15735212239121e-18	3.41232957228423e-16	1.00123505098771
1.8124175473735e-07	3.69505620520858e-16	2.33321666835694e-18	3.69049825169765e-16	1.00123505098772
1.88484340903303e-07	3.99627239291496e-16	2.52341746393481e-18	3.99134288094753e-16	1.00123505098771
1.96016347431839e-07	4.3220433334309e-16	2.72912318159254e-18	4.31671197404369e-16	1.00123505098771
2.03849339825164e-07	4.67437069834696e-16	2.95159776246136e-18	4.66860473345967e-16	1.00123505098771
2.11995345753522e-07	5.05541933292466e-16	3.1922081825134e-18	5.04918333406077e-16	1.00123505098771
2.20466873523852e-07	5.46753055780243e-16	3.45243285182871e-18	5.46078620840205e-16	1.00123505098771
2.29276931286473e-07	5.91323655503948e-16	3.73387069855872e-18	5.90594241502642e-16	1.00123505098771
2.38439047009276e-07	6.39527592689104e-16	4.03825099340325e-18	6.38738717804791e-16	1.00123505098771
2.47967289250116e-07	6.91661052291513e-16	4.36744397496589e-18	6.9080786935015e-16	1.00123505098772
2.57876288759277e-07	7.48044363880267e-16	4.72347234127496e-18	7.47121630572486e-16	1.00123505098771
2.68181260945194e-07	8.09023969875334e-16	5.10852367807735e-18	8.08026016545505e-16	1.00123505098771
2.78898029237933e-07	8.74974554233282e-16	5.52496390027181e-18	8.7389524904279e-16	1.00123505098772
2.90043049386283e-07	9.46301344660645e-16	5.97535178907019e-18	9.45134055911368e-16	1.00123505098772
3.01633434725799e-07	1.02344260250086e-15	6.46245471420877e-18	1.02218015788725e-15	1.00123505098771
3.13686982456563e-07	1.10687231559348e-15	6.98926563781391e-18	1.10550695813291e-15	1.00123505098772
3.26222200971037e-07	1.19710311065171e-15	7.5590215044018e-18	1.19562645102243e-15	1.00123505098772
3.39258338273964e-07	1.29468940305334e-15	8.17522313000554e-18	1.29309236804698e-15	1.00123505098771
3.52815411537948e-07	1.40023080339843e-15	8.84165671263912e-18	1.39850358017043e-15	1.0012350509877
3.66914237840104e-07	1.51437580176524e-15	9.56241709626607e-18	1.51250777754066e-15	1.00123505098771
3.81576466126974e-07	1.63782575230173e-15	1.03419329312175e-17	1.63580544916602e-15	1.00123505098772
3.96824610456791e-07	1.77133918263608e-15	1.11849938856533e-17	1.76915418701e-15	1.00123505098771
4.12682084570132e-07	1.9157364545846e-15	1.2096780075267e-17	1.91337334095e-15	1.00123505098771
4.29173237842046e-07	2.07190480479446e-15	1.30828938920632e-17	2.06934905320239e-15	1.00123505098771
4.46323392670863e-07	2.24080379629317e-15	1.41493944277733e-17	2.23803970314725e-15	1.00123505098771
4.64158883361095e-07	2.42347121444123e-15	1.53028347034261e-17	2.42048179600833e-15	1.00123505098771
4.82707096560128e-07	2.62102944351529e-15	1.65503019338217e-17	2.61779633157036e-15	1.00123505098771
5.0199651331081e-07	2.83469236310201e-15	1.78994610743153e-17	2.83119569206612e-15	1.00123505098771
5.22056752784492e-07	3.06577280667697e-15	1.93586019174787e-17	3.06199109155498e-15	1.00123505098771
5.42918617761681e-07	3.31569062819739e-15	2.09366900290174e-17	3.31160063256521e-15	1.00123505098772
5.64614141930145e-07	3.5859814262728e-15	2.26434218359227e-17	3.58155801950327e-15	1.00123505098771
5.87176639073095e-07	3.87830597951916e-15	2.44892842053314e-17	3.87352198236892e-15	1.00123505098771
6.10640754222965e-07	4.19446045107036e-15	2.64856188801843e-17	4.18928646867941e-15	1.00123505098771
6.35042516859348e-07	4.53638742494851e-15	2.86446921675911e-17	4.53079166622601e-15	1.00123505098771
6.60419396232772e-07	4.90618784210484e-15	3.09797703081029e-17	4.90013592439148e-15	1.00123505098772
6.86810358899262e-07	5.30613390947102e-15	3.35052009889877e-17	5.29958864727774e-15	1.00123505098771
7.14255928554034e-07	5.73868306133982e-15	3.62365015023635e-17	5.73160423786466e-15	1.00123505098771
7.42798248256202e-07	6.20649305885908e-15	3.91904540898698e-17	6.19883717887859e-15	1.00123505098772
7.72481145140039e-07	6.71243832041702e-15	4.23852090597111e-17	6.70415834303366e-15	1.00123505098771
8.03350197712161e-07	7.25962758325971e-15	4.5840396309666e-17	7.25067263286287e-15	1.00123505098772
8.35452805837962e-07	7.85142300485981e-15	4.95772459413137e-17	7.84173805852524e-15	1.00123505098771
8.68838263524781e-07	8.49146082140517e-15	5.36187187065648e-17	8.48098637081113e-15	1.00123505098771
9.03557834613542e-07	9.18367369033969e-15	5.79896470880404e-17	9.1723453761233e-15	1.00123505098771
9.39664831495105e-07	9.93231485423981e-15	6.27168878801223e-17	9.92006307054636e-15	1.00123505098771
9.77214696972194e-07	1.07419842744983e-14	6.78294872082279e-17	1.07287337412942e-14	1.00123505098771
1.0162650893926e-06	1.16176568953924e-14	7.33588590002301e-17	1.16033261959134e-14	1.00123505098771
1.0568759711844e-06	1.25647132122024e-14	7.93389780066447e-17	1.25492142926953e-14	1.00123505098771
1.09910970092907e-06	1.35889723312029e-14	8.58065885555712e-17	1.35722099598865e-14	1.00123505098771
1.14303112911404e-06	1.46967277246616e-14	9.28014303250582e-17	1.46785989065837e-14	1.00123505098772
1.18870769771145e-06	1.58947358254379e-14	1.62849369181035e-17	1.58751792447338e-14	1.00123189668618
1.23620954373629e-06	1.72035270225226e-14	4.33946820582058e-17	1.71693032595496e-14	1.00199331111203
1.2856096069428e-06	1.86059362247219e-14	4.69321602372622e-17	1.85689225849948e-14	1.00199331111203
1.33698374182443e-06	2.01226680055319e-14	5.07580090477767e-17	2.00826370619175e-14	1.00199331111203
1.39041083408954e-06	2.17630417932333e-14	5.48957360894912e-17	2.17197475790335e-14	1.00199331111203
1.44597292179147e-06	2.35371367238089e-14	5.93707652711586e-17	2.34903132214396e-14	1.00199331111203
1.50375532129916e-06	2.54558535713296e-14	6.42105930256007e-17	2.54052130777982e-14	1.00199331111203
1.56384675830165e-06	2.75309817268254e-14	6.94449572591608e-17	2.74762130859648e-14	1.00199331111203
1.62633950404757e-06	2.97752716371871e-14	7.51060200737239e-17	2.97160383277828e-14	1.00199331111203
1.691329517029e-06	3.22025131491926e-14	8.12285653840036e-17	3.21384512172578e-14	1.00199331111203
1.75891659032706e-06	3.48276202400378e-14	8.78502126442899e-17	3.47583360625287e-14	1.00199331111203
1.8292045048456e-06	3.76667226549897e-14	9.50116479979934e-17	3.75917905212225e-14	1.00199331111203
1.90230118866822e-06	4.06897108945039e-14	1.92579860484238e-17	4.065622451113e-14	1.00082364714817
1.97831888278341e-06	4.40593802863256e-14	5.05014651523349e-17	4.39704671839519e-14	1.00202210956735
2.05737431343213e-06	4.7651043802525e-14	5.4618279068533e-17	4.75548826194057e-14	1.00202210956736
2.13958887134261e-06	5.15354950685692e-14	5.90706903138416e-17	5.1431494950566e-14	1.00202210956736
2.22508879812753e-06	5.57366017619487e-14	6.38860563470962e-17	5.56241236892608e-14	1.00202210956736
2.31400538012978e-06	6.02801772222565e-14	6.90939647717003e-17	6.01585300830174e-14	1.00202210956736
2.40647515001451e-06	6.51941390590366e-14	7.4726415134092e-17	6.50625754028378e-14	1.00202210956735
2.50264009641697e-06	7.05086806891426e-14	8.08180155422164e-17	7.03663921343876e-14	1.00202210956735
2.60264788196802e-06	7.62564568575956e-14	8.74061953120341e-17	7.61025691244685e-14	1.00202210956736
2.70665207003222e-06	8.2472784281861e-14	9.45314349489311e-17	8.23063518203911e-14	1.00202210956735
2.81481236050652e-06	8.90774625056451e-14	2.22705061749762e-17	8.90158588326016e-14	1.00069205278533
2.92729483504171e-06	9.64175795792671e-14	5.68470600668244e-17	9.62723161512131e-14	1.00150888057815
3.04427221206316e-06	1.04277415569802e-13	6.14811586472375e-17	1.04120310455564e-13	1.00150888057816
3.16592411198233e-06	1.12777975192558e-13	6.6493022931667e-17	1.12608063073243e-13	1.00150888057816
3.29243733300653e-06	1.21971489406731e-13	7.19134478897139e-17	1.217877262719e-13	1.00150888057817
3.42400613797014e-06	1.31914446971536e-13	7.77757388578947e-17	1.31715703704379e-13	1.00150888057815
3.56083255262795e-06	1.4266794153656e-13	8.41159161795226e-17	1.42452996976121e-13	1.00150888057817
3.70312667586854e-06	1.54298047026426e-13	9.09729365304696e-17	1.540655804643e-13	1.00150888057816
3.85110700232413e-06	1.66876223626372e-13	9.83889322838776e-17	1.66624806691715e-13	1.00150888057816
4.00500075787212e-06	1.8047975686322e-13	1.06409470389162e-16	1.8020784474625e-13	1.00150888057816
4.16504424854363e-06	1.95192232479662e-13	1.15083832354487e-16	1.94898154439708e-13	1.00150888057816
4.33148322337479e-06	2.11104050019688e-13	1.24465317052878e-16	2.10785999119469e-13	1.00150888057816
4.50457325175778e-06	2.28312978280827e-13	1.3461156821172e-16	2.27969000283876e-13	1.00150888057816
4.68458011587131e-06	2.4692475604613e-13	1.4558492860076e-16	2.4655273740916e-13	1.00150888057816
4.87178021879282e-06	2.67053741787051e-13	1.57452823091554e-16	2.6665139667347e-13	1.00150888057816
5.06646100891939e-06	2.88823616329264e-13	1.70288172943308e-16	2.88388472564047e-13	1.00150888057816
5.26892142134872e-06	3.12368142798887e-13	1.84169843861516e-16	3.11897526678505e-13	1.00150888057816
5.47947233689826e-06	3.37831988518521e-13	1.99183130582489e-16	3.37323008382605e-13	1.00150888057816
5.69843705946703e-06	3.65371613903212e-13	2.15420280957633e-16	3.6482114236699e-13	1.00150888057817
5.92615181247336e-06	3.95156233818035e-13	2.32981062764966e-16	3.94560888556391e-13	1.00150888057816
6.16296625513067e-06	4.27368857304332e-13	2.51973376720632e-16	4.26724980269386e-13	1.00150888057816
6.40924401935409e-06	4.62207412063034e-13	2.72513919468744e-16	4.61511047007598e-13	1.00150888057816
6.66536326812246e-06	4.99885960604466e-13	2.94728900611177e-16	4.99132828773206e-13	1.00150888057816
6.93171727615286e-06	5.40636015537048e-13	3.18754818193593e-16	5.39821489376052e-13	1.00150888057817
7.20871503377949e-06	5.8470796207667e-13	3.44739297404704e-16	5.83827036799833e-13	1.00150888057817
7.49678187496412e-06	6.32372596517149e-13	3.72841997648396e-16	6.31419859354703e-13	1.00150888057816
7.79636013040237e-06	6.83922790114852e-13	4.03235593553454e-16	6.82892387055047e-13	1.00150888057817
8.10790980672872e-06	7.39675288610948e-13	4.3610683596394e-16	7.38560888430611e-13	1.00150888057815
8.43190929286317e-06	7.99972658448512e-13	4.71657699404751e-16	7.98767413811341e-13	1.00150888057817
8.76885609458423e-06	8.65185391642538e-13	5.10106623109423e-16	8.63881897026289e-13	1.00150888057816
9.11926759845597e-06	9.35714182236432e-13	5.51689853188589e-16	9.34304428430283e-13	1.00150888057816
9.48368186628246e-06	1.01199238833213e-12	5.96662894231194e-16	1.01046771322478e-12	1.00150888057817
9.86265846130923e-06	1.09448869482175e-12	6.4530207923039e-16	1.09283973017784e-12	1.00150888057816
1.02567793074405e-05	1.18370999318177e-12	6.97906267483276e-16	1.18192660707953e-12	1.00150888057816
1.06666495827915e-05	1.28020449602412e-12	7.5479868091236e-16	1.27827573060069e-12	1.00150888057816
1.10928986489482e-05	1.38456510554162e-12	8.16328890068763e-16	1.38247910966334e-12	1.00150888057816
1.15361810173606e-05	1.49743305654455e-12	8.82874962042008e-16	1.49517701298874e-12	1.00150888057816
1.19971773543545e-05	1.61950185647296e-12	9.54845783464267e-16	1.61706190317359e-12	1.00150888057816
1.24765955263042e-05	1.75152154659367e-12	1.03268357287085e-15	1.74888269146704e-12	1.00150888057816
1.29751716865712e-05	1.89430331056437e-12	1.11686659787669e-15	1.89144933939159e-12	1.00150888057816
1.34936714058782e-05	2.04872445868208e-12	1.20791211386096e-15	2.04563783548218e-12	1.00150888057816
1.40328908478537e-05	2.215733818441e-12	1.30637954217939e-15	2.21239557772256e-12	1.00150888057816
1.45936579915523e-05	2.39635756452156e-12	1.41287390749712e-15	2.39274719475093e-12	1.00150888057817
1.51768339028286e-05	2.59170552403272e-12	1.52804955530597e-15	2.58780084160266e-12	1.00150888057817
1.57833140565155e-05	2.80297799574946e-12	1.65261417249143e-15	2.79875500867383e-12	1.00150888057817
1.64140297114388e-05	3.03147312524555e-12	1.78733313565439e-15	3.02690588574265e-12	1.00150888057815
1.70699493403779e-05	3.27859488123774e-12	1.93303421389949e-15	3.27365532629628e-12	1.00150888057816
1.775208011717e-05	3.54586168215081e-12	2.09061265500618e-15	3.54051946109936e-12	1.00150888057816
1.84614694632389e-05	3.8349157259096e-12	2.26103668618558e-15	3.82913801392932e-12	1.00150888057815
1.9199206655926e-05	4.14753308028317e-12	2.44535346326492e-15	4.14128437671849e-12	1.00150888057816
1.99664245010908e-05	4.48563459578057e-12	2.64469550486901e-15	4.47887650600866e-12	1.00150888057816
2.07643010725503e-05	4.85129770815228e-12	2.86028765107378e-15	4.84398870767043e-12	1.00150888057816
2.1594061521028e-05	5.24676920301578e-12	3.09345458931263e-15	5.23886438229768e-12	1.00150888057817
2.24569799553897e-05	5.67447902103692e-12	3.3456289938411e-15	5.66592980959001e-12	1.00150888057816
2.33543813990565e-05	6.13705518849205e-12	3.61836032864076e-15	6.12780905642015e-12	1.00150888057816
2.42876438245959e-05	6.63733996494977e-12	3.91332436799571e-15	6.62734010018772e-12	1.00150888057816
2.52582002696189e-05	7.17840730729094e-12	4.23233349314292e-15	7.16759226652781e-12	1.00150888057816
2.62675410372291e-05	7.76358175737322e-12	4.57734782826883e-15	7.75188508851901e-12	1.00150888057816
2.73172159844041e-05	8.39645886939297e-12	4.95048728436384e-15	8.38380870326956e-12	1.00150888057816
2.8408836901823e-05	9.08092730245961e-12	5.35404458478299e-15	9.06724591120674e-12	1.00150888057817
2.95440799887934e-05	9.82119271412778e-12	5.79049935274827e-15	9.80639603361092e-12	1.00150888057816
3.07246884270792e-05	1.06218036016996e-11	6.26253334710826e-15	1.06058007149849e-11	1.00150888057816
3.19524750575809e-05	1.14876792500754e-11	6.77304694025548e-15	1.14703718287987e-11	1.00150888057816
3.3229325163978e-05	1.24241399578785e-11	7.3251769391516e-15	1.24054216580747e-11	1.00150888057816
3.45571993676092e-05	1.34369397275729e-11	7.9223158591977e-15	1.34166955362552e-11	1.00150888057816
3.59381366380336e-05	1.45323016204381e-11	8.56813276925036e-15	1.45104071489099e-11	1.00150888057816
3.73742574238975e-05	1.57169559936349e-11	9.26659583589558e-15	1.56932767131947e-11	1.00150888057816
3.8867766908913e-05	1.69981818543077e-11	1.00219967055068e-14	1.69725722696485e-11	1.00150888057817
4.04209583979489e-05	1.83838515848188e-11	1.08389768739364e-14	1.83561543400454e-11	1.00150888057816
4.20362168384324e-05	1.98824793139274e-11	1.172255620569e-14	1.98525242256957e-11	1.00150888057816
4.37160224824698e-05	2.15032732311218e-11	1.26781637781746e-14	2.14708762429626e-11	1.00150888057816
4.54629546953081e-05	2.32561921655505e-11	1.37116712401189e-14	2.322115421695e-11	1.00150888057816
4.72796959159874e-05	2.51520067771931e-11	1.48294288894503e-14	2.51141125804828e-11	1.00150888057816
4.91690357762632e-05	2.7202365736257e-11	1.6038304692083e-14	2.71613824537963e-11	1.00150888057817
5.11338753841255e-05	2.941986729743e-11	1.73457264817364e-14	2.93755431109568e-11	1.00150888057816
5.31772317784912e-05	3.18181367087777e-11	1.875972759935e-14	3.17701992721315e-11	1.00150888057817
5.53022425619098e-05	3.4411909930909e-11	2.02889962535043e-14	3.4360064696624e-11	1.00150888057816
5.75121707183962e-05	3.72171241808238e-11	2.19429289041754e-14	3.71610525903064e-11	1.00150888057816
5.98104096237887e-05	4.02510158567731e-11	2.3731687998624e-14	4.01903733829465e-11	1.00150888057816
6.22004882563256e-05	4.35322264458301e-11	2.5666264413645e-14	4.34666404762175e-11	1.00150888057816
6.46860766154409e-05	4.70809170649078e-11	2.77585449880137e-14	4.70099846121469e-11	1.00150888057816
6.72709913571002e-05	5.09188923390128e-11	3.00213855601895e-14	5.08421775647338e-11	1.00150888057816
6.99592016543296e-05	5.50697343778904e-11	3.24686899598906e-14	5.49867659147458e-11	1.00150888057816
7.27548352919372e-05	5.95589476742775e-11	3.51154954389925e-14	5.94692157296645e-11	1.00150888057816
7.56621850047845e-05	6.44141158140669e-11	3.79780650666369e-14	6.43170690377514e-11	1.00150888057816
7.86857150693414e-05	6.96650709612846e-11	4.1073987656395e-14	6.95601130576779e-11	1.00150888057815
8.18300681586458e-05	7.53440771592665e-11	4.44222858386826e-14	7.52305632235337e-11	1.00150888057817
8.51000724711933e-05	8.1486028574293e-11	4.80435329447208e-14	8.13632611297982e-11	1.00150888057816
8.8500749144704e-05	8.81286638998121e-11	5.19599794164427e-14	8.79958886125271e-11	1.00150888057816
9.20373199661507e-05	9.53127982385981e-11	5.61956895230361e-14	9.51691992821616e-11	1.00150888057817
9.57152153898859e-05	1.03082573887642e-10	6.07766892221037e-14	1.0292726893059e-10	1.00150888057816
9.95400828761812e-05	1.11485731566721e-10	6.57311260729153e-14	1.1131776635107e-10	1.00150888057816
0.000103517795562982	1.20573903757142e-10	7.10894421877036e-14	1.20392246235037e-10	1.00150888057816
0.000107654461284195	1.30402931953099e-10	7.68845612799524e-14	1.30206465945483e-10	1.00150888057816
0.00011195643194835	1.41033209774942e-10	8.31520909618356e-14	1.40820728113289e-10	1.00150888057816
0.000116430313292048	1.52530054052595e-10	8.99305415315533e-14	1.52300251161567e-10	1.00150888057817
0.000121082975023163	1.64964106159209e-10	9.72615625970664e-14	1.64715570034662e-10	1.00150888057816
0.000125921561369372	1.78411766061024e-10	1.05190198988301e-13	1.78142969594068e-10	1.00150888057816
0.000130953502048222	1.92955661750405e-10	1.1376516753108e-13	1.92664953344211e-10	1.00150888057816
0.000136186523675562	2.08685156946444e-10	1.23039156383751e-13	2.08370750368154e-10	1.00150888057817
0.000141628661629872	2.25696900182668e-10	1.33069148775467e-13	2.25356863588044e-10	1.00150888057816
0.000147288272390701	2.4409541865567e-10	1.43916773133325e-13	2.43727662719031e-10	1.00150888057817
0.000153174046370156	2.63993760483479e-10	1.55648681754791e-13	2.6359602556003e-10	1.00150888057817
0.000159295021257159	2.85514189320043e-10	1.68336960345349e-13	2.85084031561673e-10	1.00150888057817
0.000165660595894936	3.08788935593737e-10	1.82059570944603e-13	3.08323711933014e-10	1.00150888057816
0.000172280544713082	3.33961008985907e-10	1.96900830955487e-13	3.33457860895966e-10	1.00150888057816
0.00017916503273633	3.61185077141572e-10	2.12951931226404e-13	3.60640913072146e-10	1.00150888057816
0.000186324631193094	3.90628416011494e-10	2.3031149636617e-13	3.90039892393152e-10	1.00150888057817
0.000193770333747734	4.22471937664915e-10	2.49086190732821e-13	4.21835438364783e-10	1.00150888057817
0.000201513573381488	4.56911301888237e-10	2.69391373825306e-13	4.56222915990982e-10	1.00150888057817
0.000209566239947973	4.94158118399788e-10	2.91351809098714e-13	4.93413616177337e-10	1.00150888057816
0.000217940698430223	5.34441247067599e-10	3.15102430562509e-13	5.33636053989918e-10	1.00150888057818
0.000226649807927294	5.78008204119176e-10	3.40789171873627e-13	5.77137372746501e-10	1.00150888057817
0.000235706941399594	6.25126682983785e-10	3.68569863009333e-13	6.24184862567468e-10	1.00150888057817
0.000245126006203252	6.76086199111717e-10	3.98615200041868e-13	6.75067602717023e-10	1.00150888057817
0.000254921465445058	7.31199868877133e-10	4.31109793967567e-13	7.30098237825921e-10	1.00150888057817
0.000265108360190766	7.90806333494777e-10	4.66253305030354e-13	7.89614898909579e-10	1.00150888057817
0.000275702332560867	8.55271839771852e-10	5.0426166951744e-13	8.53983280985087e-10	1.00150888057818
0.000286719649749282	9.24992490480075e-10	5.45368426564375e-13	9.23598890052853e-10	1.00150888057817
